record_id,headword_raw_2007,headword_unicode_compat,surface_2013_reconciled,primary_surface_2013_reconciled,variants_2013_reconciled_json,record_type,parent_headword_2013_reconciled,grammatical_label_raw,tone_annotation_raw,gloss_es,entry_line_raw_2007,continuation_raw_2007,printed_page,pdf_page_2007,column,source_section,source_id,source_edition_extracted,target_edition,reconciliation_status,dialect_scope,extraction_status
PICKETT-ZE-0051,baza,baza,baza,baza,"[""baza""]",ENTRY,,,[a],flecha,baza [a] flecha,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0052,bé,bé,bé,bé,"[""bé""]",ENTRY,,,,moho; nube en los ojos,bé moho; nube en los ojos,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0053,beche’,beche’,becheꞌ,becheꞌ,"[""becheꞌ""]",ENTRY,,,[b.al],persona con labio leporino,beche’ [b.al] persona con labio leporino,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0054,beede,beede,beede,beede,"[""beede""]",ENTRY,,,[b.a],sarna,beede [b.a] sarna,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0055,beedxe’,beedxe’,beedxeꞌ,beedxeꞌ,"[""beedxeꞌ""]",ENTRY,,,,tigre,beedxe’ tigre,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0056,(bedxe) chiiñu’,(bedxe) chiiñu’,(bedxe) chiiñuꞌ,(bedxe) chiiñuꞌ,"[""(bedxe) chiiñuꞌ""]",SUBENTRY,beedxeꞌ,,,oso hormiguero,(bedxe) chiiñu’ oso hormiguero,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0057,bedxe yaga,bedxe yaga,bedxe yaga,bedxe yaga,"[""bedxe yaga""]",SUBENTRY,beedxeꞌ,,,tigrillo,bedxe yaga tigrillo,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0058,begu,begu,begu,begu,"[""begu""]",ENTRY,,,[b.a],peine,begu [b.a] peine,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0059,behua,behua,behua,behua,"[""behua""]",ENTRY,,,[b.a],huachinango,behua [b.a] huachinango,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0060,beela,beela,beela,beela,"[""beela""]",ENTRY,,,[b.a],carne,beela [b.a] carne,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0061,bela xa’na’,bela xa’na’,bela xaꞌnaꞌ,bela xaꞌnaꞌ,"[""bela xaꞌnaꞌ""]",SUBENTRY,beela,,,nalga,bela xa’na’ [b-al.b] nalga,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0062,bela bizabi,bela bizabi,bela bizabi,bela bizabi,"[""bela bizabi""]",SUBENTRY,beela,,,padrastro,bela bizabi [b-al.b.b] padrastro,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0063,beœe,beḻe,beḻe,beḻe,"[""beḻe""]",ENTRY,,,,"llama, flama","beœe llama, flama",,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0064,beœeguí,beḻeguí,beḻeguí,beḻeguí,"[""beḻeguí""]",SUBENTRY,beœe,,,estrella (arc.),beœeguí estrella (arc.),,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0065,benda,benda,benda,benda,"[""benda""]",ENTRY,,,,"pescado, pez","benda pescado, pez",,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0066,"benda buaa, benda boaa","benda buaa, benda boaa","benda buaa, benda boaa",benda buaa,"[""benda buaa"", ""benda boaa""]",SUBENTRY,benda,,,camarón,"benda buaa, benda boaa camarón",,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0067,"benda gaœi’, benda ngaœi’","benda gaḻi’, benda ngaḻi’","benda gaḻiꞌ, benda ngaḻiꞌ",benda gaḻiꞌ,"[""benda gaḻiꞌ"", ""benda ngaḻiꞌ""]",SUBENTRY,benda,,[b-b.al],anguila,"benda gaœi’, benda ngaœi’ [b-b.al]",anguila,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0068,benda,benda,benda,benda,"[""benda""]",ENTRY,,,[b.a],hermana de ella,benda [b.a] hermana de ella,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0069,beenda’,beenda’,beendaꞌ,beendaꞌ,"[""beendaꞌ""]",ENTRY,,,,culebra,beenda’ culebra,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0070,beenda gope’,beenda gope’,beenda gopeꞌ,beenda gopeꞌ,"[""beenda gopeꞌ""]",SUBENTRY,beendaꞌ,,,víbora sorda,beenda gope’ [b-b.al] víbora sorda,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0071,beenda gubizi,beenda gubizi,beenda gubizi,beenda gubizi,"[""beenda gubizi""]",SUBENTRY,beendaꞌ,,,culebra de cascabel,beenda gubizi culebra de cascabel,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0072,beenda xiiñi guiche,beenda xiiñi guiche,beenda xiiñi guiche,beenda xiiñi guiche,"[""beenda xiiñi guiche""]",SUBENTRY,beendaꞌ,,,culebra voladora,beenda xiiñi guiche [b-b-b.a] culebra,voladora,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0073,beenda yu,beenda yu,beenda yu,beenda yu,"[""beenda yu""]",SUBENTRY,beendaꞌ,,,lombriz de tierra,beenda yu lombriz de tierra,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0074,beñe,beñe,beñe,beñe,"[""beñe""]",ENTRY,,,,"barro, lodo","beñe barro, lodo",,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0075,be’ñe’,be’ñe’,beꞌñeꞌ,beꞌñeꞌ,"[""beꞌñeꞌ""]",ENTRY,,,[al.b],"lagarto, cocodrilo, caimán","be’ñe’ [al.b] lagarto, cocodrilo, caimán",,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0076,bere,bere,bere,bere,"[""bere""]",ENTRY,,,,gallina,bere gallina,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0077,bere leœe,bere leḻe,bere leḻe,bere leḻe,"[""bere leḻe""]",SUBENTRY,bere,,,alcaraván,bere leœe [b-a] alcaraván,,4,18,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0078,bere guidxa,bere guidxa,bere guidxa,bere guidxa,"[""bere guidxa""]",SUBENTRY,,,,correcamino,bere guidxa [b-a.b] correcamino,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0079,bere xunaxi,bere xunaxi,bere xunaxi,bere xunaxi,"[""bere xunaxi""]",SUBENTRY,,,,codorniz,bere xunaxi codorniz,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0080,"berendrú’, berenbþ","berendrú’, berenbŕ","berendrúꞌ, berenbŕ",berendrúꞌ,"[""berendrúꞌ"", ""berenbŕ""]",ENTRY,,,[b.b.al],hormiga león (la bŕ se pronuncia con una vibración bilabial),"berendrú’, berenbþ [b.b.al] hormiga león",(la bþ se pronuncia con una vibración bilabial),4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0081,berendxinga,berendxinga,berendxinga,berendxinga,"[""berendxinga""]",ENTRY,,,[b.b.a.a],grillo,berendxinga [b.b.a.a] grillo,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0082,be’te’,be’te’,beꞌteꞌ,beꞌteꞌ,"[""beꞌteꞌ""]",ENTRY,,,,zorrillo,be’te’ zorrillo,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0083,beu’,beu’,beuꞌ,beuꞌ,"[""beuꞌ""]",ENTRY,,,[a],cereza,beu’ [a] cereza,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0084,beeu,beeu,beeu,beeu,"[""beeu""]",ENTRY,,,[a],luna; mes,beeu [a] luna; mes,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0085,bexa,bexa,bexa,bexa,"[""bexa""]",ENTRY,,,[b.a],grano en el rostro,bexa [b.a] grano en el rostro,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0086,bexu,bexu,bexu,bexu,"[""bexu""]",ENTRY,,,[a.b],peso (unidad monetaria),bexu [a.b] peso (unidad monetaria),,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0087,be’za’,be’za’,beꞌzaꞌ,beꞌzaꞌ,"[""beꞌzaꞌ""]",ENTRY,,,,racimo,be’za’ racimo,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0088,bezalú,bezalú,bezalú,bezalú,"[""bezalú""]",ENTRY,,,,ojo,bezalú ojo,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0089,bezayaga,bezayaga,bezayaga,bezayaga,"[""bezayaga""]",ENTRY,,,,guanacaste,bezayaga guanacaste,,4,18,2,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0090,bi,bi,bi,bi,"[""bi""]",ENTRY,,,,"viento, aire, aliento","bi viento, aire, aliento",,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0091,"bi guiaa, bi yooxho","bi guiaa, bi yooxho","bi guiaa, bi yooxho",bi guiaa,"[""bi guiaa"", ""bi yooxho""]",SUBENTRY,bi,,,viento del norte,"bi guiaa, bi yooxho viento del norte",,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0092,bi nisa,bi nisa,bi nisa,bi nisa,"[""bi nisa""]",SUBENTRY,bi,,,viento del sur,bi nisa viento del sur,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0093,bii,bii,bii,bii,"[""bii""]",ENTRY,,,[a],mezquite,bii [a] mezquite,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0094,bia,bia,bia,bia,"[""bia""]",ENTRY,,,,achiote,bia achiote,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0095,bia’,bia’,biaꞌ,biaꞌ,"[""biaꞌ""]",ENTRY,,,,como (por ej.: bia’ tapa = como cuatro),bia’ como (por ej.: bia’ tapa = como,cuatro),5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0096,biaa,biaa,biaa,biaa,"[""biaa""]",ENTRY,,,[a],extendido,biaa [a] extendido,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0097,bia’ ca’ti’,bia’ ca’ti’,biaꞌ caꞌtiꞌ,biaꞌ caꞌtiꞌ,"[""biaꞌ caꞌtiꞌ""]",ENTRY,,,,éste nomás; poquito,bia’ ca’ti’ éste nomás; poquito,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0098,biaa gueta,biaa gueta,biaa gueta,biaa gueta,"[""biaa gueta""]",ENTRY,,,[a-al.b],tuna,biaa gueta [a-al.b] tuna,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0099,biadxi,biadxi,biadxi,biadxi,"[""biadxi""]",ENTRY,,,,ciruela,biadxi ciruela,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0100,biaagueta,biaagueta,biaagueta,biaagueta,"[""biaagueta""]",ENTRY,,,[a.al.b],penca de nopal,biaagueta [a.al.b] penca de nopal,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0101,biaahui,biaahui,biaahui,biaahui,"[""biaahui""]",ENTRY,,,[b.a],zapote negro,biaahui [b.a] zapote negro,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
PICKETT-ZE-0102,biaje,biaje,biaje,biaje,"[""biaje""]",ENTRY,,,[a.b],vez,biaje [a.b] vez,,5,19,1,ZAPOTECO_ESPAÑOL,BIB003_PICKETT_VOCABULARIO,2007_FIFTH_ELECTRONIC,2013_FIFTH_ELECTRONIC_SECOND_VERSION,DOCUMENTED_UNICODE_RECONCILIATION_NOT_BYTE_EXTRACTED_2013,JUCHITAN_HISTORICAL_SOURCE,STRUCTURED_BACKFILL_V0_1
